,gender,age,time,distance,year,time_seconds
2099,M,48,1:27:53,15K,2017,5273
2100,M,51,1:28:11,15K,2017,5291
2101,F,40,1:28:20,15K,2017,5300
2102,M,46,1:28:26,15K,2017,5306
2103,M,64,1:28:28,15K,2017,5308
2104,F,41,1:28:28,15K,2017,5308
2105,M,49,1:28:31,15K,2017,5311
2106,F,39,1:28:37,15K,2017,5317
2107,M,46,1:28:38,15K,2017,5318
2108,F,35,1:28:39,15K,2017,5319
2109,M,55,1:28:40,15K,2017,5320
2110,F,29,1:28:40,15K,2017,5320
2111,M,34,1:28:40,15K,2017,5320
2112,F,14,1:28:42,15K,2017,5322
2113,M,25,1:28:42,15K,2017,5322
2114,F,50,1:28:55,15K,2017,5335
2115,F,25,1:28:56,15K,2017,5336
2116,M,30,1:28:57,15K,2017,5337
2117,M,33,1:28:57,15K,2017,5337
2118,M,42,1:28:59,15K,2017,5339
2119,F,34,1:28:59,15K,2017,5339
2120,F,44,1:28:59,15K,2017,5339
2121,F,45,1:29:05,15K,2017,5345
2122,F,37,1:29:14,15K,2017,5354
2123,F,34,1:29:17,15K,2017,5357
2124,F,40,1:29:20,15K,2017,5360
2125,F,62,1:29:25,15K,2017,5365
2126,M,29,1:29:25,15K,2017,5365
2127,M,36,1:29:34,15K,2017,5374
2128,F,44,1:29:38,15K,2017,5378
2129,M,67,1:29:44,15K,2017,5384
2130,M,41,1:29:44,15K,2017,5384
2131,F,54,1:29:47,15K,2017,5387
2132,M,66,1:29:53,15K,2017,5393
2133,F,35,1:29:54,15K,2017,5394
2134,F,51,1:30:03,15K,2017,5403
2135,F,40,1:30:10,15K,2017,5410
2136,M,53,1:30:10,15K,2017,5410
2137,M,48,1:30:19,15K,2017,5419
2138,M,34,1:30:21,15K,2017,5421
2139,M,48,1:30:30,15K,2017,5430
2140,F,33,1:30:34,15K,2017,5434
2141,F,41,1:30:45,15K,2017,5445
2142,M,24,1:30:46,15K,2017,5446
2143,F,24,1:30:51,15K,2017,5451
2144,M,45,1:30:55,15K,2017,5455
2145,F,54,1:30:55,15K,2017,5455
2146,F,30,1:30:58,15K,2017,5458
2147,M,31,1:30:58,15K,2017,5458
2148,M,38,1:30:59,15K,2017,5459
2149,F,31,1:30:59,15K,2017,5459
2150,F,20,1:31:00,15K,2017,5460
2151,F,53,1:31:02,15K,2017,5462
2152,F,50,1:31:10,15K,2017,5470
2153,M,62,1:31:18,15K,2017,5478
2154,M,39,1:31:23,15K,2017,5483
2155,M,37,1:31:33,15K,2017,5493
2156,M,60,1:31:35,15K,2017,5495
2157,F,58,1:31:35,15K,2017,5495
2158,M,57,1:31:53,15K,2017,5513
2159,F,33,1:31:53,15K,2017,5513
2160,M,48,1:31:55,15K,2017,5515
2161,M,36,1:32:04,15K,2017,5524
2162,F,16,1:32:05,15K,2017,5525
2163,F,19,1:32:06,15K,2017,5526
2164,M,45,1:32:13,15K,2017,5533
2165,M,49,1:32:14,15K,2017,5534
2166,M,60,1:32:22,15K,2017,5542
2167,M,36,1:32:25,15K,2017,5545
2168,M,62,1:32:31,15K,2017,5551
2169,M,52,1:32:33,15K,2017,5553
2170,M,61,1:32:34,15K,2017,5554
2171,F,40,1:32:36,15K,2017,5556
2172,M,36,1:32:37,15K,2017,5557
2173,F,40,1:32:39,15K,2017,5559
2174,F,42,1:32:39,15K,2017,5559
2175,F,44,1:32:40,15K,2017,5560
2176,M,63,1:32:41,15K,2017,5561
2177,F,36,1:32:42,15K,2017,5562
2178,F,27,1:32:43,15K,2017,5563
2179,M,31,1:32:46,15K,2017,5566
2180,M,24,1:32:56,15K,2017,5576
2181,M,32,1:33:04,15K,2017,5584
2182,F,57,1:33:08,15K,2017,5588
2183,M,56,1:33:12,15K,2017,5592
2184,F,52,1:33:13,15K,2017,5593
2185,M,43,1:33:14,15K,2017,5594
2186,F,32,1:33:18,15K,2017,5598
2187,F,25,1:33:18,15K,2017,5598
2188,F,43,1:33:28,15K,2017,5608
2189,F,61,1:33:30,15K,2017,5610
2190,M,48,1:33:41,15K,2017,5621
2191,F,39,1:33:41,15K,2017,5621
2192,M,29,1:33:43,15K,2017,5623
2193,M,24,1:33:51,15K,2017,5631
2194,F,30,1:33:51,15K,2017,5631
2195,F,35,1:33:52,15K,2017,5632
2196,F,56,1:33:56,15K,2017,5636
2197,M,32,1:34:02,15K,2017,5642
2198,M,29,1:34:05,15K,2017,5645
2199,F,42,1:34:09,15K,2017,5649
2200,F,35,1:34:10,15K,2017,5650
2201,M,50,1:34:12,15K,2017,5652
2202,M,50,1:34:13,15K,2017,5653
2203,F,51,1:34:16,15K,2017,5656
2204,M,54,1:34:17,15K,2017,5657
2205,F,21,1:34:24,15K,2017,5664
2206,M,56,1:34:26,15K,2017,5666
2207,F,20,1:34:31,15K,2017,5671
2208,F,50,1:34:36,15K,2017,5676
2209,M,52,1:34:40,15K,2017,5680
2210,M,34,1:34:45,15K,2017,5685
2211,F,33,1:34:49,15K,2017,5689
2212,F,62,1:34:50,15K,2017,5690
2213,F,55,1:34:51,15K,2017,5691
2214,F,51,1:35:01,15K,2017,5701
2215,F,52,1:35:05,15K,2017,5705
2216,F,55,1:35:07,15K,2017,5707
2217,F,26,1:35:30,15K,2017,5730
2218,M,58,1:35:32,15K,2017,5732
2219,M,28,1:35:36,15K,2017,5736
2220,F,36,1:35:38,15K,2017,5738
2221,M,44,1:35:41,15K,2017,5741
2222,F,36,1:35:42,15K,2017,5742
2223,M,30,1:35:43,15K,2017,5743
2224,M,43,1:35:54,15K,2017,5754
2225,M,52,1:35:59,15K,2017,5759
2226,F,26,1:36:06,15K,2017,5766
2227,M,53,1:36:13,15K,2017,5773
2228,F,42,1:36:13,15K,2017,5773
2229,F,29,1:36:21,15K,2017,5781
2230,M,59,1:36:37,15K,2017,5797
2231,F,27,1:36:39,15K,2017,5799
2232,M,53,1:36:40,15K,2017,5800
2233,F,43,1:36:42,15K,2017,5802
2234,M,46,1:36:43,15K,2017,5803
2235,M,59,1:36:51,15K,2017,5811
2236,M,62,1:36:52,15K,2017,5812
2237,F,30,1:36:54,15K,2017,5814
2238,F,32,1:36:58,15K,2017,5818
2239,F,40,1:36:58,15K,2017,5818
2240,F,59,1:36:59,15K,2017,5819
2241,F,34,1:37:09,15K,2017,5829
2242,F,59,1:37:14,15K,2017,5834
2243,M,62,1:37:16,15K,2017,5836
2244,M,25,1:37:24,15K,2017,5844
2245,M,57,1:37:31,15K,2017,5851
2246,M,55,1:37:38,15K,2017,5858
2247,M,60,1:37:48,15K,2017,5868
2248,F,32,1:37:54,15K,2017,5874
2249,F,53,1:37:55,15K,2017,5875
2250,F,54,1:38:02,15K,2017,5882
2251,M,53,1:38:08,15K,2017,5888
2252,M,35,1:38:10,15K,2017,5890
2253,F,41,1:38:21,15K,2017,5901
2254,M,59,1:38:30,15K,2017,5910
2255,M,75,1:38:37,15K,2017,5917
2256,F,43,1:38:44,15K,2017,5924
2257,M,64,1:38:46,15K,2017,5926
2258,F,35,1:38:53,15K,2017,5933
2259,F,52,1:38:57,15K,2017,5937
2260,F,54,1:38:59,15K,2017,5939
2261,M,51,1:39:23,15K,2017,5963
2262,F,33,1:39:27,15K,2017,5967
2263,F,31,1:39:29,15K,2017,5969
2264,F,57,1:39:29,15K,2017,5969
2265,F,30,1:39:29,15K,2017,5969
2266,M,57,1:39:36,15K,2017,5976
2267,M,55,1:39:37,15K,2017,5977
2268,F,41,1:39:40,15K,2017,5980
2269,F,39,1:39:42,15K,2017,5982
2270,F,46,1:39:50,15K,2017,5990
2271,F,38,1:39:51,15K,2017,5991
2272,M,17,1:40:03,15K,2017,6003
2273,M,22,1:40:05,15K,2017,6005
2274,F,39,1:40:19,15K,2017,6019
2275,F,44,1:40:22,15K,2017,6022
2276,M,47,1:40:28,15K,2017,6028
2277,M,20,1:40:29,15K,2017,6029
2278,M,53,1:40:42,15K,2017,6042
2279,M,40,1:40:46,15K,2017,6046
2280,M,54,1:41:15,15K,2017,6075
2281,F,52,1:41:15,15K,2017,6075
2282,M,57,1:41:19,15K,2017,6079
2283,M,34,1:41:22,15K,2017,6082
2284,M,44,1:41:26,15K,2017,6086
2285,M,70,1:41:29,15K,2017,6089
2286,F,48,1:41:44,15K,2017,6104
2287,M,36,1:42:09,15K,2017,6129
2288,M,48,1:42:11,15K,2017,6131
2289,F,31,1:42:18,15K,2017,6138
2290,F,24,1:42:33,15K,2017,6153
2291,F,46,1:42:47,15K,2017,6167
2292,M,31,1:42:57,15K,2017,6177
2293,M,22,1:42:57,15K,2017,6177
2294,F,47,1:43:02,15K,2017,6182
2295,F,35,1:43:07,15K,2017,6187
2296,M,53,1:43:16,15K,2017,6196
2297,F,51,1:43:32,15K,2017,6212
2298,F,65,1:43:52,15K,2017,6232
2299,M,37,1:43:54,15K,2017,6234
2300,M,51,1:44:00,15K,2017,6240
2301,M,40,1:44:01,15K,2017,6241
2302,M,46,1:44:16,15K,2017,6256
2303,M,60,1:44:18,15K,2017,6258
2304,F,44,1:44:33,15K,2017,6273
2305,F,59,1:44:34,15K,2017,6274
2306,M,27,1:44:41,15K,2017,6281
2307,F,24,1:44:42,15K,2017,6282
2308,F,27,1:44:45,15K,2017,6285
2309,F,24,1:44:59,15K,2017,6299
2310,F,37,1:45:00,15K,2017,6300
2311,F,37,1:45:30,15K,2017,6330
2312,M,47,1:45:36,15K,2017,6336
2313,F,41,1:45:37,15K,2017,6337
2314,M,58,1:45:46,15K,2017,6346
2315,F,18,1:45:50,15K,2017,6350
2316,M,39,1:45:50,15K,2017,6350
2317,F,44,1:45:52,15K,2017,6352
2318,F,42,1:45:52,15K,2017,6352
2319,F,36,1:45:53,15K,2017,6353
2320,F,50,1:46:03,15K,2017,6363
2321,F,52,1:46:03,15K,2017,6363
2322,F,60,1:46:12,15K,2017,6372
2323,M,37,1:46:17,15K,2017,6377
2324,F,12,1:46:35,15K,2017,6395
2325,M,56,1:46:37,15K,2017,6397
2326,M,76,1:47:02,15K,2017,6422
2327,F,57,1:47:05,15K,2017,6425
2328,M,35,1:47:05,15K,2017,6425
2329,F,38,1:47:22,15K,2017,6442
2330,F,49,1:47:22,15K,2017,6442
2331,M,17,1:47:22,15K,2017,6442
2332,F,42,1:47:26,15K,2017,6446
2333,F,29,1:47:35,15K,2017,6455
2334,F,56,1:47:36,15K,2017,6456
2335,M,34,1:47:37,15K,2017,6457
2336,M,34,1:47:39,15K,2017,6459
2337,F,56,1:47:51,15K,2017,6471
2338,M,30,1:47:53,15K,2017,6473
2339,F,23,1:48:04,15K,2017,6484
2340,M,71,1:48:30,15K,2017,6510
2341,F,54,1:48:54,15K,2017,6534
2342,M,34,1:48:56,15K,2017,6536
2343,F,50,1:49:10,15K,2017,6550
2344,F,36,1:49:10,15K,2017,6550
2345,F,31,1:49:14,15K,2017,6554
2346,M,38,1:49:26,15K,2017,6566
2347,F,44,1:49:30,15K,2017,6570
2348,F,55,1:49:30,15K,2017,6570
2349,F,39,1:49:33,15K,2017,6573
2350,F,43,1:49:33,15K,2017,6573
2351,M,56,1:49:36,15K,2017,6576
2352,F,36,1:49:59,15K,2017,6599
2353,F,28,1:50:07,15K,2017,6607
2354,M,11,1:50:19,15K,2017,6619
2355,M,40,1:50:19,15K,2017,6619
2356,F,30,1:50:21,15K,2017,6621
2357,F,50,1:50:44,15K,2017,6644
2358,F,24,1:50:46,15K,2017,6646
2359,M,31,1:50:54,15K,2017,6654
2360,M,33,1:50:57,15K,2017,6657
2361,F,37,1:51:22,15K,2017,6682
2362,F,25,1:51:31,15K,2017,6691
2363,M,47,1:51:45,15K,2017,6705
2364,M,52,1:51:50,15K,2017,6710
2365,F,30,1:51:58,15K,2017,6718
2366,F,27,1:51:58,15K,2017,6718
2367,F,33,1:52:13,15K,2017,6733
2368,M,70,1:52:16,15K,2017,6736
2369,F,26,1:52:18,15K,2017,6738
2370,F,36,1:52:19,15K,2017,6739
2371,F,29,1:52:41,15K,2017,6761
2372,F,58,1:52:44,15K,2017,6764
2373,F,19,1:53:11,15K,2017,6791
2374,F,52,1:53:26,15K,2017,6806
2375,F,53,1:53:48,15K,2017,6828
2376,M,68,1:53:49,15K,2017,6829
2377,F,59,1:53:51,15K,2017,6831
2378,M,41,1:53:55,15K,2017,6835
2379,F,30,1:53:57,15K,2017,6837
2380,F,37,1:54:03,15K,2017,6843
2381,M,59,1:54:07,15K,2017,6847
2382,F,42,1:54:14,15K,2017,6854
2383,M,53,1:54:24,15K,2017,6864
2384,M,53,1:54:27,15K,2017,6867
2385,F,43,1:54:31,15K,2017,6871
2386,M,60,1:54:50,15K,2017,6890
2387,F,26,1:54:57,15K,2017,6897
2388,F,17,1:54:57,15K,2017,6897
2389,F,28,1:55:11,15K,2017,6911
2390,F,32,1:55:22,15K,2017,6922
2391,F,78,1:55:26,15K,2017,6926
2392,M,57,1:55:52,15K,2017,6952
2393,M,29,1:56:00,15K,2017,6960
2394,F,35,1:56:05,15K,2017,6965
2395,F,22,1:56:06,15K,2017,6966
2396,F,41,1:56:07,15K,2017,6967
2397,F,39,1:56:28,15K,2017,6988
2398,M,55,1:56:50,15K,2017,7010
2399,F,56,1:57:26,15K,2017,7046
2400,F,67,1:57:27,15K,2017,7047
2401,F,34,1:57:45,15K,2017,7065
2402,F,31,1:58:14,15K,2017,7094
2403,M,21,1:58:15,15K,2017,7095
2404,F,33,1:58:20,15K,2017,7100
2405,F,31,1:58:29,15K,2017,7109
2406,F,58,1:59:22,15K,2017,7162
2407,F,30,1:59:45,15K,2017,7185
2408,M,37,1:59:59,15K,2017,7199
2409,F,53,2:00:10,15K,2017,7210
2410,F,42,2:00:15,15K,2017,7215
2411,F,61,2:00:18,15K,2017,7218
2412,F,48,2:00:26,15K,2017,7226
2413,F,48,2:01:34,15K,2017,7294
2414,F,57,2:01:36,15K,2017,7296
2415,M,52,2:02:39,15K,2017,7359
2416,F,69,2:07:23,15K,2017,7643
2417,F,40,2:07:53,15K,2017,7673
2418,F,57,2:10:46,15K,2017,7846
2419,M,45,2:11:05,15K,2017,7865
2420,F,56,2:12:04,15K,2017,7924
2421,M,40,2:14:15,15K,2017,8055
2422,F,43,2:14:32,15K,2017,8072
2423,F,31,2:14:51,15K,2017,8091
2424,F,50,2:14:53,15K,2017,8093
2425,F,24,2:15:00,15K,2017,8100
2426,M,67,2:15:41,15K,2017,8141
2427,M,63,2:16:43,15K,2017,8203
2428,M,65,2:17:07,15K,2017,8227
2429,F,42,2:18:04,15K,2017,8284
2430,M,67,2:18:14,15K,2017,8294
2431,M,30,2:18:53,15K,2017,8333
2432,F,56,2:20:06,15K,2017,8406
2433,F,66,2:46:51,15K,2017,10011
2434,M,21,48:22,15K,2019,2902
2435,M,19,48:55,15K,2019,2935
2436,M,21,49:49,15K,2019,2989
2437,M,20,50:30,15K,2019,3030
2438,M,21,51:53,15K,2019,3113
2439,M,21,52:09,15K,2019,3129
2440,M,21,52:13,15K,2019,3133
2441,M,20,52:16,15K,2019,3136
2442,M,40,52:21,15K,2019,3141
2443,M,21,52:24,15K,2019,3144
2444,M,20,52:24,15K,2019,3144
2445,M,19,53:54,15K,2019,3234
2446,M,16,54:36,15K,2019,3276
2447,M,19,55:04,15K,2019,3304
2448,M,36,55:05,15K,2019,3305
2449,M,21,55:14,15K,2019,3314
2450,M,27,55:17,15K,2019,3317
2451,M,20,55:22,15K,2019,3322
2452,M,28,57:07,15K,2019,3427
2453,M,34,57:17,15K,2019,3437
2454,M,43,57:25,15K,2019,3445
2455,M,21,57:45,15K,2019,3465
2456,M,20,57:54,15K,2019,3474
2457,M,21,58:26,15K,2019,3506
2458,M,24,58:30,15K,2019,3510
2459,M,35,59:03,15K,2019,3543
2460,M,44,59:14,15K,2019,3554
2461,M,25,59:22,15K,2019,3562
2462,M,26,1:00:18,15K,2019,3618
2463,M,30,1:00:19,15K,2019,3619
2464,M,34,1:00:28,15K,2019,3628
2465,M,21,1:00:38,15K,2019,3638
2466,F,31,1:00:58,15K,2019,3658
2467,M,42,1:01:05,15K,2019,3665
2468,M,24,1:01:28,15K,2019,3688
2469,M,39,1:01:39,15K,2019,3699
2470,M,45,1:01:40,15K,2019,3700
2471,M,38,1:01:44,15K,2019,3704
2472,M,33,1:01:49,15K,2019,3709
2473,M,42,1:01:57,15K,2019,3717
2474,F,41,1:02:04,15K,2019,3724
2475,M,40,1:02:05,15K,2019,3725
2476,M,15,1:02:06,15K,2019,3726
2477,M,46,1:02:12,15K,2019,3732
2478,M,23,1:02:42,15K,2019,3762
2479,F,41,1:03:00,15K,2019,3780
2480,M,12,1:03:00,15K,2019,3780
2481,M,22,1:03:04,15K,2019,3784
2482,F,24,1:03:11,15K,2019,3791
2483,M,29,1:03:38,15K,2019,3818
2484,M,42,1:03:46,15K,2019,3826
2485,M,23,1:04:04,15K,2019,3844
2486,M,19,1:04:17,15K,2019,3857
2487,M,35,1:04:32,15K,2019,3872
2488,M,35,1:04:38,15K,2019,3878
2489,M,30,1:04:40,15K,2019,3880
2490,M,39,1:04:47,15K,2019,3887
2491,M,43,1:04:48,15K,2019,3888
2492,F,22,1:04:55,15K,2019,3895
2493,F,14,1:05:08,15K,2019,3908
2494,M,48,1:05:55,15K,2019,3955
2495,M,47,1:06:00,15K,2019,3960
2496,F,21,1:06:05,15K,2019,3965
2497,M,51,1:06:05,15K,2019,3965
2498,M,20,1:06:10,15K,2019,3970
2499,F,37,1:06:14,15K,2019,3974
2500,F,45,1:06:36,15K,2019,3996
2501,M,29,1:06:41,15K,2019,4001
2502,M,28,1:06:41,15K,2019,4001
2503,M,39,1:06:51,15K,2019,4011
2504,M,17,1:06:53,15K,2019,4013
2505,M,40,1:07:14,15K,2019,4034
2506,F,34,1:07:22,15K,2019,4042
2507,F,20,1:07:22,15K,2019,4042
2508,M,30,1:07:24,15K,2019,4044
2509,M,42,1:07:28,15K,2019,4048
2510,M,43,1:07:43,15K,2019,4063
2511,F,28,1:07:44,15K,2019,4064
2512,F,14,1:07:48,15K,2019,4068
2513,M,18,1:07:54,15K,2019,4074
2514,M,41,1:08:00,15K,2019,4080
2515,M,36,1:08:06,15K,2019,4086
2516,M,52,1:08:06,15K,2019,4086
2517,M,42,1:08:17,15K,2019,4097
2518,F,25,1:08:31,15K,2019,4111
2519,M,36,1:08:39,15K,2019,4119
2520,M,43,1:08:40,15K,2019,4120
2521,F,41,1:08:41,15K,2019,4121
2522,M,49,1:08:44,15K,2019,4124
2523,F,21,1:08:49,15K,2019,4129
2524,M,21,1:08:49,15K,2019,4129
2525,F,32,1:09:00,15K,2019,4140
2526,M,18,1:09:02,15K,2019,4142
2527,F,36,1:09:03,15K,2019,4143
2528,F,38,1:09:04,15K,2019,4144
2529,M,56,1:09:04,15K,2019,4144
2530,F,33,1:09:09,15K,2019,4149
2531,M,36,1:09:14,15K,2019,4154
2532,M,36,1:09:17,15K,2019,4157
2533,M,25,1:09:34,15K,2019,4174
2534,F,20,1:09:37,15K,2019,4177
2535,M,34,1:09:44,15K,2019,4184
2536,M,29,1:09:45,15K,2019,4185
2537,M,38,1:09:51,15K,2019,4191
2538,M,32,1:09:51,15K,2019,4191
2539,F,28,1:10:18,15K,2019,4218
2540,M,45,1:10:27,15K,2019,4227
2541,M,23,1:10:31,15K,2019,4231
2542,F,46,1:10:40,15K,2019,4240
2543,M,28,1:10:45,15K,2019,4245
2544,M,24,1:10:56,15K,2019,4256
2545,M,54,1:11:01,15K,2019,4261
2546,F,35,1:11:14,15K,2019,4274
2547,F,27,1:11:25,15K,2019,4285
2548,F,38,1:11:28,15K,2019,4288
2549,F,27,1:11:38,15K,2019,4298
2550,M,45,1:11:49,15K,2019,4309
2551,M,53,1:11:54,15K,2019,4314
2552,M,46,1:11:56,15K,2019,4316
2553,F,23,1:11:59,15K,2019,4319
2554,M,47,1:12:01,15K,2019,4321
2555,M,32,1:12:14,15K,2019,4334
2556,M,25,1:12:24,15K,2019,4344
2557,M,44,1:12:24,15K,2019,4344
2558,M,26,1:12:27,15K,2019,4347
2559,M,47,1:12:30,15K,2019,4350
2560,F,33,1:12:36,15K,2019,4356
2561,M,29,1:12:39,15K,2019,4359
2562,M,25,1:12:39,15K,2019,4359
2563,M,29,1:12:52,15K,2019,4372
2564,F,18,1:12:56,15K,2019,4376
2565,M,43,1:13:13,15K,2019,4393
2566,M,37,1:13:22,15K,2019,4402
2567,M,33,1:13:22,15K,2019,4402
2568,M,36,1:13:23,15K,2019,4403
2569,M,60,1:13:28,15K,2019,4408
2570,M,34,1:13:36,15K,2019,4416
2571,M,36,1:13:37,15K,2019,4417
2572,M,51,1:13:42,15K,2019,4422
2573,F,51,1:13:47,15K,2019,4427
2574,M,47,1:13:54,15K,2019,4434
2575,M,17,1:13:56,15K,2019,4436
2576,M,62,1:14:06,15K,2019,4446
2577,M,25,1:14:13,15K,2019,4453
2578,M,35,1:14:21,15K,2019,4461
2579,M,44,1:14:22,15K,2019,4462
2580,F,53,1:14:23,15K,2019,4463
2581,M,38,1:14:23,15K,2019,4463
2582,F,41,1:14:35,15K,2019,4475
2583,M,34,1:14:38,15K,2019,4478
2584,M,53,1:14:40,15K,2019,4480
2585,F,15,1:14:42,15K,2019,4482
2586,F,39,1:14:49,15K,2019,4489
2587,M,24,1:14:58,15K,2019,4498
2588,M,29,1:15:08,15K,2019,4508
2589,M,33,1:15:09,15K,2019,4509
2590,M,49,1:15:17,15K,2019,4517
2591,F,29,1:15:22,15K,2019,4522
2592,M,40,1:15:27,15K,2019,4527
2593,M,37,1:15:36,15K,2019,4536
2594,M,47,1:15:37,15K,2019,4537
2595,M,44,1:15:37,15K,2019,4537
2596,M,26,1:15:42,15K,2019,4542
2597,M,43,1:15:51,15K,2019,4551
2598,M,32,1:15:51,15K,2019,4551
2599,F,38,1:15:55,15K,2019,4555
2600,F,40,1:15:58,15K,2019,4558
2601,F,22,1:16:00,15K,2019,4560
2602,M,25,1:16:09,15K,2019,4569
2603,F,35,1:16:16,15K,2019,4576
2604,F,25,1:16:17,15K,2019,4577
2605,M,35,1:16:24,15K,2019,4584
2606,F,29,1:16:42,15K,2019,4602
2607,M,41,1:16:44,15K,2019,4604
2608,M,40,1:16:48,15K,2019,4608
2609,F,43,1:16:57,15K,2019,4617
2610,M,52,1:16:58,15K,2019,4618
2611,F,37,1:17:03,15K,2019,4623
2612,M,38,1:17:05,15K,2019,4625
2613,M,67,1:17:08,15K,2019,4628
2614,M,46,1:17:14,15K,2019,4634
2615,M,68,1:17:15,15K,2019,4635
2616,M,55,1:17:20,15K,2019,4640
2617,M,44,1:17:27,15K,2019,4647
2618,F,37,1:17:28,15K,2019,4648
2619,F,33,1:17:31,15K,2019,4651
2620,M,60,1:17:36,15K,2019,4656
2621,M,62,1:17:42,15K,2019,4662
2622,F,28,1:17:43,15K,2019,4663
2623,M,45,1:17:44,15K,2019,4664
2624,M,45,1:17:47,15K,2019,4667
2625,M,39,1:17:47,15K,2019,4667
2626,M,22,1:17:48,15K,2019,4668
2627,F,37,1:18:10,15K,2019,4690
2628,M,46,1:18:13,15K,2019,4693
2629,M,48,1:18:15,15K,2019,4695
2630,M,67,1:18:15,15K,2019,4695
2631,F,34,1:18:18,15K,2019,4698
2632,F,51,1:18:19,15K,2019,4699
2633,F,37,1:18:23,15K,2019,4703
2634,M,52,1:18:33,15K,2019,4713
2635,M,43,1:18:33,15K,2019,4713
2636,M,47,1:18:37,15K,2019,4717
2637,M,40,1:18:38,15K,2019,4718
2638,F,42,1:18:41,15K,2019,4721
2639,M,57,1:18:49,15K,2019,4729
2640,F,18,1:18:52,15K,2019,4732
2641,F,31,1:18:53,15K,2019,4733
2642,M,47,1:19:08,15K,2019,4748
2643,F,18,1:19:18,15K,2019,4758
2644,M,32,1:19:20,15K,2019,4760
2645,M,30,1:19:21,15K,2019,4761
2646,F,24,1:19:27,15K,2019,4767
2647,M,69,1:19:27,15K,2019,4767
2648,F,25,1:19:38,15K,2019,4778
2649,M,32,1:19:39,15K,2019,4779
2650,M,29,1:19:42,15K,2019,4782
2651,M,22,1:19:44,15K,2019,4784
2652,M,42,1:19:44,15K,2019,4784
2653,M,55,1:19:51,15K,2019,4791
2654,M,37,1:19:55,15K,2019,4795
2655,M,31,1:19:59,15K,2019,4799
2656,F,25,1:20:00,15K,2019,4800
2657,M,30,1:20:05,15K,2019,4805
2658,M,49,1:20:08,15K,2019,4808
2659,M,53,1:20:09,15K,2019,4809
2660,M,67,1:20:12,15K,2019,4812
2661,F,16,1:20:18,15K,2019,4818
2662,F,33,1:20:25,15K,2019,4825
2663,M,38,1:20:26,15K,2019,4826
2664,M,32,1:20:27,15K,2019,4827
2665,M,49,1:20:28,15K,2019,4828
2666,F,56,1:20:33,15K,2019,4833
2667,F,60,1:20:35,15K,2019,4835
2668,M,23,1:20:36,15K,2019,4836
2669,M,65,1:20:40,15K,2019,4840
2670,F,53,1:20:43,15K,2019,4843
2671,M,33,1:20:44,15K,2019,4844
2672,F,40,1:20:48,15K,2019,4848
2673,M,51,1:20:48,15K,2019,4848
2674,M,33,1:20:51,15K,2019,4851
2675,M,41,1:21:10,15K,2019,4870
2676,F,23,1:21:22,15K,2019,4882
2677,F,48,1:21:26,15K,2019,4886
2678,M,56,1:21:31,15K,2019,4891
2679,M,26,1:21:33,15K,2019,4893
2680,M,34,1:21:39,15K,2019,4899
2681,F,26,1:21:39,15K,2019,4899
2682,M,42,1:21:47,15K,2019,4907
2683,M,42,1:21:49,15K,2019,4909
2684,F,44,1:21:52,15K,2019,4912
2685,F,17,1:21:53,15K,2019,4913
2686,M,26,1:21:57,15K,2019,4917
2687,F,36,1:21:59,15K,2019,4919
2688,M,64,1:22:01,15K,2019,4921
2689,M,47,1:22:02,15K,2019,4922
2690,M,41,1:22:06,15K,2019,4926
2691,M,31,1:22:07,15K,2019,4927
2692,M,38,1:22:11,15K,2019,4931
2693,M,27,1:22:12,15K,2019,4932
2694,F,26,1:22:12,15K,2019,4932
2695,F,32,1:22:16,15K,2019,4936
2696,F,53,1:22:22,15K,2019,4942
2697,M,57,1:22:22,15K,2019,4942
2698,F,35,1:22:27,15K,2019,4947
2699,F,39,1:22:28,15K,2019,4948
2700,M,42,1:22:33,15K,2019,4953
2701,M,41,1:22:38,15K,2019,4958
2702,F,48,1:22:39,15K,2019,4959
2703,M,45,1:22:40,15K,2019,4960
2704,F,52,1:22:42,15K,2019,4962
2705,F,55,1:22:52,15K,2019,4972
2706,F,31,1:22:54,15K,2019,4974
2707,F,22,1:23:01,15K,2019,4981
2708,F,37,1:23:03,15K,2019,4983
2709,F,40,1:23:08,15K,2019,4988
2710,M,52,1:23:09,15K,2019,4989
2711,F,36,1:23:17,15K,2019,4997
2712,M,29,1:23:18,15K,2019,4998
2713,M,52,1:23:23,15K,2019,5003
2714,F,23,1:23:24,15K,2019,5004
2715,F,23,1:23:35,15K,2019,5015
2716,M,49,1:23:36,15K,2019,5016
2717,F,27,1:23:43,15K,2019,5023
2718,M,30,1:23:44,15K,2019,5024
2719,M,69,1:23:54,15K,2019,5034
2720,M,37,1:23:56,15K,2019,5036
2721,F,41,1:23:58,15K,2019,5038
2722,M,41,1:24:02,15K,2019,5042
2723,M,55,1:24:04,15K,2019,5044
2724,M,57,1:24:07,15K,2019,5047
2725,F,58,1:24:07,15K,2019,5047
2726,M,51,1:24:08,15K,2019,5048
2727,F,50,1:24:09,15K,2019,5049
2728,M,53,1:24:12,15K,2019,5052
2729,M,35,1:24:12,15K,2019,5052
2730,M,11,1:24:13,15K,2019,5053
2731,F,34,1:24:14,15K,2019,5054
2732,M,36,1:24:15,15K,2019,5055
2733,M,59,1:24:16,15K,2019,5056
2734,F,63,1:24:16,15K,2019,5056
2735,M,39,1:24:18,15K,2019,5058
2736,F,39,1:24:20,15K,2019,5060
